2562  
0.312450E+03 0.483025E+02 5
0.318811E+03 0.477653E+02 5
0.325001E+03 0.468854E+02 5
0.330956E+03 0.456838E+02 5
0.336630E+03 0.441869E+02 5
0.342000E+03 0.424238E+02 5
0.275024E+03 0.400891E+02 5
0.280276E+03 0.414920E+02 5
0.285740E+03 0.426461E+02 5
0.291386E+03 0.435315E+02 5
0.297172E+03 0.441317E+02 5
0.303047E+03 0.444350E+02 5
0.308953E+03 0.444350E+02 5
0.314828E+03 0.441317E+02 5
0.320614E+03 0.435315E+02 5
0.326260E+03 0.426461E+02 5
0.331724E+03 0.414920E+02 5
0.336976E+03 0.400891E+02 5
0.342000E+03 0.384591E+02 5
0.274732E+03 0.359788E+02 5
0.279633E+03 0.372707E+02 5
0.284691E+03 0.383539E+02 5
0.289886E+03 0.392137E+02 5
0.295192E+03 0.398376E+02 5
0.300576E+03 0.402160E+02 5
0.306000E+03 0.403429E+02 5
0.311424E+03 0.402160E+02 5
0.316808E+03 0.398376E+02 5
0.322114E+03 0.392137E+02 5
0.327309E+03 0.383539E+02 5
0.332367E+03 0.372707E+02 5
0.337268E+03 0.359788E+02 5
0.342000E+03 0.344944E+02 5
0.274480E+03 0.318574E+02 5
0.279084E+03 0.330236E+02 5
0.283801E+03 0.340166E+02 5
0.288619E+03 0.348255E+02 5
0.293521E+03 0.354411E+02 5
0.298487E+03 0.358558E+02 5
0.303491E+03 0.360646E+02 5
0.308509E+03 0.360646E+02 5
0.313513E+03 0.358558E+02 5
0.318479E+03 0.354411E+02 5
0.323381E+03 0.348255E+02 5
0.328199E+03 0.340166E+02 5
0.332916E+03 0.330236E+02 5
0.337520E+03 0.318574E+02 5
0.342000E+03 0.305297E+02 5
0.274260E+03 0.277266E+02 5
0.278607E+03 0.287551E+02 5
0.283034E+03 0.296419E+02 5
0.287533E+03 0.303792E+02 5
0.292093E+03 0.309603E+02 5
0.296701E+03 0.313795E+02 5
0.301342E+03 0.316328E+02 5
0.306000E+03 0.317175E+02 5
0.310658E+03 0.316328E+02 5
0.315299E+03 0.313795E+02 5
0.319907E+03 0.309603E+02 5
0.324467E+03 0.303792E+02 5
0.328966E+03 0.296419E+02 5
0.333393E+03 0.287551E+02 5
0.337740E+03 0.277266E+02 5
0.342000E+03 0.265651E+02 5
0.180000E+02 0.835709E+02 5
0.444356E+01 0.800581E+02 5
0.315564E+02 0.800581E+02 5
0.358156E+03 0.762697E+02 5
0.180000E+02 0.770568E+02 5
0.378444E+02 0.762697E+02 5
0.354628E+03 0.723747E+02 5
0.983775E+01 0.735839E+02 5
0.261623E+02 0.735839E+02 5
0.413715E+02 0.723747E+02 5
0.352399E+03 0.684241E+02 5
0.461033E+01 0.698679E+02 5
0.180000E+02 0.703728E+02 5
0.313897E+02 0.698679E+02 5
0.436014E+02 0.684241E+02 5
0.350874E+03 0.644379E+02 5
0.104920E+01 0.660096E+02 5
0.122229E+02 0.668355E+02 5
0.237771E+02 0.668355E+02 5
0.349508E+02 0.660096E+02 5
0.451264E+02 0.644379E+02 5
0.349772E+03 0.604254E+02 5
0.358498E+03 0.620571E+02 5
0.801915E+01 0.630839E+02 5
0.180000E+02 0.634350E+02 5
0.279808E+02 0.630839E+02 5
0.375020E+02 0.620571E+02 5
0.462283E+02 0.604254E+02 5
